Date,Price,Open,High,Low,Vol.,Change %
12/14/98,263.5,259.5,264.5,257,1.31K,0.96%
12/11/98,261,261.5,263.5,259,0.41K,-0.57%
12/10/98,262.5,262.5,263,259,1.57K,0.19%
12/9/98,262,270,272.5,262,2.14K,-3.23%
12/8/98,270.75,269.5,270.75,267,2.30K,0.09%
12/7/98,270.5,272.5,273,269,3.45K,-0.28%
12/4/98,271.25,270,273.5,269.5,2.53K,0.28%
12/3/98,270.5,274,274.75,270,4.84K,-1.55%
12/2/98,274.75,272.5,276.75,272.5,5.98K,0.46%
12/1/98,273.5,277,277.75,272.75,6.61K,-1.26%
11/30/98,277,276,281,275.75,9.16K,0.00%
11/27/98,277,277.5,280.5,276.75,15.33K,-0.36%
11/25/98,278,275.75,279,275.75,14.62K,0.72%
11/24/98,276,277.5,278,274,22.38K,-0.36%
11/23/98,277,285,285.5,276.5,22.18K,-2.98%
11/20/98,285.5,291,291,284,22.14K,-1.89%
11/19/98,291,293,294,289.75,12.93K,-0.68%
11/18/98,293,288.5,293.5,288,13.17K,1.74%
11/17/98,288,286.5,288.75,286.25,5.64K,0.52%
11/16/98,286.5,287,289.5,285.5,9.53K,-0.35%
11/13/98,287.5,290.75,292,287,10.20K,-1.63%
11/12/98,292.25,293,295.5,290,11.88K,-0.09%
11/11/98,292.5,294,295,290.5,12.88K,-0.17%
11/10/98,293,293,295,291,15.53K,0.00%
11/9/98,293,290,294,290,10.17K,1.03%
11/6/98,290,287,292,286,15.23K,0.87%
11/5/98,287.5,282.25,288.5,282.25,10.06K,1.14%
11/4/98,284.25,285,287.5,283,13.24K,-1.13%
11/3/98,287.5,288,292,284.25,16.24K,0.09%
11/2/98,287.25,293.75,294.25,285,22.70K,3.70%
11/1/98,277,293.75,295.5,274,285.20K,-5.86%
10/30/98,294.25,290.25,296,289.5,14.10K,1.29%
10/29/98,290.5,295.5,299.25,289.5,22.01K,-1.53%
10/28/98,295,296,298.75,293.5,12.87K,-0.08%
10/27/98,295.25,301,301,295,16.94K,-1.50%
10/26/98,299.75,295,301,293,18.87K,1.52%
10/23/98,295.25,295,297,292.5,14.27K,0.43%
10/22/98,294,287.25,294.5,286,16.76K,2.44%
10/21/98,287,286,288.25,282,17.58K,0.26%
10/20/98,286.25,293.25,294,285.5,22.18K,-2.64%
10/19/98,294,295.5,298,293.5,12.69K,-0.59%
10/16/98,295.75,292,297,289,14.40K,1.37%
10/15/98,291.75,294,294,288.5,11.09K,-0.77%
10/14/98,294,294.5,296.5,291.5,10.09K,-0.68%
10/13/98,296,289.5,298,288,21.98K,1.98%
10/12/98,290.25,294.75,294.75,290,11.75K,-2.19%
10/9/98,296.75,296.75,304,296,26.42K,-0.75%
10/8/98,299,294.5,299.75,292.5,26.52K,1.18%
10/7/98,295.5,284,298,284,33.13K,4.14%
10/6/98,283.75,286.5,287,282.25,16.21K,-0.96%
10/5/98,286.5,278,289.5,277.25,30.13K,3.80%
10/2/98,276,269,276.75,269,19.33K,2.60%
10/1/98,269,269.25,270.75,267,11.40K,-0.09%
9/30/98,269.25,276.75,276.75,269,22.39K,-2.71%
9/29/98,276.75,277,278.75,275.5,7.81K,0.00%
9/28/98,276.75,276,278.25,273.5,8.86K,0.18%
9/25/98,276.25,279,280.5,275.5,15.65K,-0.90%
9/24/98,278.75,274,280,273.25,25.18K,1.64%
9/23/98,274.25,275,277,271.5,18.78K,0.00%
9/22/98,274.25,271,274.75,271,21.55K,7.13%
9/21/98,256,253,259.25,252,0.12K,0.59%
9/18/98,254.5,253.5,257.5,253,0.07K,0.39%
9/17/98,253.5,249,253.5,248.5,0.04K,1.81%
9/16/98,249,253,257,249,0.06K,-2.06%
9/15/98,254.25,250.5,254.75,249,0.29K,2.31%
9/14/98,248.5,243,249,243,0.77K,2.05%
9/11/98,243.5,243.5,244.75,242,1.34K,-1.81%
9/10/98,248,244,249,244,1.80K,1.22%
9/9/98,245,249,250,244.5,2.52K,-2.00%
9/8/98,250,249,250.75,248,3.64K,1.63%
9/4/98,246,246.5,250.5,246,3.78K,0.72%
9/3/98,244.25,240.5,244.5,238.5,4.33K,1.77%
9/2/98,240,237.5,241.5,237.5,6.07K,1.48%
9/1/98,236.5,238,240,234.5,6.55K,-0.42%
8/31/98,237.5,241,244,237,11.51K,-1.55%
8/28/98,241.25,243,244.25,241,16.34K,-1.03%
8/27/98,243.75,245.25,245.75,240.5,8.44K,-0.61%
8/26/98,245.25,247.25,247.5,245,4.76K,-0.91%
8/25/98,247.5,252.25,253,246,7.49K,-2.17%
8/24/98,253,252.5,253.25,249,7.53K,0.00%
8/21/98,253,256,256,252.5,3.43K,-1.08%
8/20/98,255.75,258.75,258.75,255.25,5.04K,-0.87%
8/19/98,258,258.25,261,256.5,4.30K,-0.10%
8/18/98,258.25,263,263.5,257,4.57K,-1.62%
8/17/98,262.5,260,264,260,5.02K,0.96%
8/14/98,260,253.5,261,253.5,6.64K,2.56%
8/13/98,253.5,259.25,260.75,253,5.96K,-2.22%
8/12/98,259.25,253.5,259.5,252.25,7.49K,2.17%
8/11/98,253.75,255.75,256.5,252.5,5.46K,-0.88%
8/10/98,256,250.25,256.5,250.25,4.86K,1.79%
8/7/98,251.5,251.25,255,251,5.46K,0.10%
8/6/98,251.25,246.75,251.5,246,5.26K,1.82%
8/5/98,246.75,247,248.75,246,3.73K,-0.20%
8/4/98,247.25,250.5,253,247,6.59K,-1.40%
8/3/98,250.75,252.5,253,249,4.57K,5.58%
8/1/98,237.5,252.5,264,237,134.46K,-5.94%
7/31/98,252.5,253,256,252,5.30K,-0.30%
7/30/98,253.25,251,255.25,251,6.44K,0.40%
7/29/98,252.25,257.5,257.5,251.25,5.38K,-1.46%
7/28/98,256,260.5,261,255.25,5.02K,-1.73%
7/27/98,260.5,263.25,263.25,260.25,4.52K,-1.79%
7/24/98,265.25,265.25,267.5,263,6.25K,-0.19%
7/23/98,265.75,268,268.25,265.5,4.82K,2.90%
7/22/98,258.25,259,260,258.25,0.17K,-2.36%
7/21/98,264.5,268,268,264,0.18K,-1.31%
7/20/98,268,266.5,269,265,0.15K,0.75%
7/17/98,266,265.5,266.5,265,0.02K,1.53%
7/16/98,262,261.5,264.5,261,0.09K,0.58%
7/15/98,260.5,263,263,260.5,0.14K,-0.67%
7/14/98,262.25,265,265,262.25,0.17K,-1.41%
7/13/98,266,267,267.5,266,0.07K,0.09%
7/10/98,265.75,267,268,265,0.74K,-2.12%
7/9/98,271.5,272,274,270,0.30K,-0.55%
7/8/98,273,281,282.5,273,0.36K,-1.36%
7/7/98,276.75,276,278,275.5,1.36K,1.47%
7/6/98,272.75,267,273,266,1.71K,1.68%
7/2/98,268.25,272.5,273,268,3.52K,-1.92%
7/1/98,273.5,275,280,271,3.93K,-1.00%
6/30/98,276.25,267.5,277,267.5,9.07K,2.98%
6/29/98,268.25,280.25,280.25,267,16.05K,-4.88%
6/26/98,282,288.75,289,281,13.62K,-2.42%
6/25/98,289,293.25,294.5,288,9.84K,-1.78%
6/24/98,294.25,291,295,288,12.89K,1.03%
6/23/98,291.25,285.75,294.25,285.75,13.74K,1.66%
6/22/98,286.5,288,291.5,284,10.23K,-0.87%
6/19/98,289,283.25,298,282,20.90K,1.85%
6/18/98,283.75,283.5,286,281.5,10.19K,0.00%
6/17/98,283.75,277.5,289,277.25,22.86K,2.44%
6/16/98,277,274.75,280,274.75,12.35K,0.91%
6/15/98,274.5,279,279,273.5,12.52K,-1.70%
6/12/98,279.25,277.75,281,275.75,9.08K,0.54%
6/11/98,277.75,276.25,279.5,276,11.39K,-0.18%
6/10/98,278.25,278.25,280.5,277.25,9.21K,0.09%
6/9/98,278,275,279,274.5,13.57K,0.91%
6/8/98,275.5,280.25,280.25,275,12.02K,-1.69%
6/5/98,280.25,282.25,282.75,279.5,9.07K,-0.71%
6/4/98,282.25,281,283,279.5,11.89K,0.36%
6/3/98,281.25,287.5,290,281,14.79K,-2.09%
6/2/98,287.25,284,288,284,9.46K,1.14%
6/1/98,284,284,284,281.25,13.58K,-0.09%
5/29/98,284.25,283.25,287.5,283.25,11.13K,-0.09%
5/28/98,284.5,288,293,284.25,14.40K,-1.04%
5/27/98,287.5,292.25,293.25,282.75,30.11K,-1.63%
5/26/98,292.25,296,296,291,15.46K,-2.09%
5/22/98,298.5,298,299.5,296.5,6.81K,0.00%
5/21/98,298.5,303,305.5,298,13.15K,-1.40%
5/20/98,302.75,298.25,304,297.5,11.91K,3.77%
5/19/98,291.75,293.5,293.5,290.75,0.05K,-0.93%
5/18/98,294.5,295.5,297.5,294,0.02K,0.08%
5/15/98,294.25,296,296,294,0.11K,-0.59%
5/14/98,296,296.5,297,296,0.11K,-0.50%
5/13/98,297.5,297,299,297,0.02K,1.02%
5/12/98,294.5,295,295.25,292.5,0.06K,-0.08%
5/11/98,294.75,296,297,292.5,0.28K,-2.48%
5/8/98,302.25,305.75,305.75,301.25,0.25K,-1.14%
5/7/98,305.75,306,309,302,1.82K,0.25%
5/6/98,305,300,305,300,2.60K,2.35%
5/5/98,298,294,298.5,294,2.85K,1.79%
5/4/98,292.75,294,295,289.75,4.55K,1.30%
5/1/98,289,288.5,292,288.5,6.23K,-0.26%
4/30/98,289.75,293.5,295.5,289.5,7.07K,-1.19%
4/29/98,293.25,298.5,301,293,9.78K,-1.68%
4/28/98,298.25,297.5,299.5,294,5.00K,0.85%
4/27/98,295.75,295,296,291,4.13K,0.25%
4/24/98,295,293,299,293,5.07K,0.77%
4/23/98,292.75,295,296.5,292,4.05K,-0.93%
4/22/98,295.5,300.5,300.5,295,9.44K,-1.66%
4/21/98,300.5,298.75,303.5,298,7.70K,0.59%
4/20/98,298.75,303.75,303.75,298.5,2.56K,-1.65%
4/17/98,303.75,304.75,308,302,5.48K,-0.33%
4/16/98,304.75,305.25,306.25,298,5.94K,-0.16%
4/15/98,305.25,301.75,306.25,301.5,6.06K,1.50%
4/14/98,300.75,300.5,304,300,5.21K,0.08%
4/13/98,300.5,302,303,297,8.19K,0.67%
4/9/98,298.5,302.25,302.5,298,10.12K,-1.24%
4/8/98,302.25,302.5,304.25,301,5.87K,-0.08%
4/7/98,302.5,305.25,307.5,302,7.36K,-1.06%
4/6/98,305.75,311.75,311.75,303,8.35K,-1.77%
4/3/98,311.25,316.5,317.5,311,4.60K,-1.66%
4/2/98,316.5,314.25,317.5,312.5,5.86K,0.64%
4/1/98,314.5,320,321,313.5,8.17K,-1.80%
3/31/98,320.25,324.5,326.75,318.5,8.58K,-1.46%
3/30/98,325,320.5,326,320.5,5.99K,0.85%
3/27/98,322.25,320.5,323.5,319,6.68K,0.62%
3/26/98,320.25,328.75,330,318,15.97K,-2.51%
3/25/98,328.5,331.75,331.75,328.25,4.64K,-0.83%
3/24/98,331.25,332,332.5,328.5,5.86K,-0.30%
3/23/98,332.25,328,333,325,13.55K,3.83%
3/20/98,320,321,322,320,-,-1.23%
3/19/98,324,325,325,322.5,0.03K,-0.92%
3/18/98,327,334,335.5,327,0.11K,-1.65%
3/17/98,332.5,331,334.5,331,0.21K,0.53%
3/16/98,330.75,334.5,334.5,329,0.16K,-1.49%
3/13/98,335.75,336,338,335.75,0.19K,-0.81%
3/12/98,338.5,339,339.5,336.5,0.81K,-0.15%
3/11/98,339,335.5,341.5,335,1.03K,1.95%
3/10/98,332.5,329,333,328,1.37K,1.06%
3/9/98,329,329,329.5,328,1.41K,1.08%
3/6/98,325.5,324.5,328,324,2.56K,0.62%
3/5/98,323.5,326,327,323.25,2.37K,-0.77%
3/4/98,326,328,329.5,325.5,4.17K,-0.76%
3/3/98,328.5,330,331.5,327,3.11K,-0.38%
3/2/98,329.75,327.5,334,326.5,4.29K,2.97%
3/1/98,320.25,327.5,341.5,318,83.09K,-2.21%
2/27/98,327.5,320.25,330,319,10.80K,1.87%
2/26/98,321.5,318.25,324.75,318.25,13.57K,0.86%
2/25/98,318.75,321,321.25,317.5,10.50K,-0.55%
2/24/98,320.5,326,327,318.5,15.94K,-1.69%
2/23/98,326,323.25,327.5,323.25,10.88K,0.85%
2/20/98,323.25,322.5,325,320.5,10.89K,0.23%
2/19/98,322.5,323,325,316,18.77K,0.16%
2/18/98,322,322,324,321,7.79K,-0.08%
2/17/98,322.25,328,328.5,321,15.16K,-2.20%
2/13/98,329.5,333,333,329,6.41K,-1.20%
2/12/98,333.5,332.5,334.5,330,9.89K,0.30%
2/11/98,332.5,338.5,338.5,330,17.93K,-1.63%
2/10/98,338,337.5,339.25,336,6.25K,0.22%
2/9/98,337.25,334,338.5,333.5,10.68K,0.97%
2/6/98,334,338,338.5,333,11.31K,-1.40%
2/5/98,338.75,341.5,343.25,338.5,10.59K,-0.88%
2/4/98,341.75,344,345.5,341,7.80K,-0.73%
2/3/98,344.25,344,347,341,12.38K,0.22%
2/2/98,343.5,337.75,344,335,11.89K,4.89%
2/1/98,327.5,337.75,347,316,219.41K,-2.89%
1/30/98,337.25,338.75,340,336,8.88K,-0.44%
1/29/98,338.75,340.75,342.5,338.25,8.53K,-0.73%
1/28/98,341.25,340.25,344,339.5,9.58K,0.00%
1/27/98,341.25,341.5,348,339.5,22.47K,-0.15%
1/26/98,341.75,334.5,343,333.5,13.86K,2.24%
1/23/98,334.25,331.25,337.5,331,11.97K,0.98%
1/22/98,331,330,332,328,7.18K,0.30%
1/21/98,330,331,333,329.25,7.06K,-0.60%
1/20/98,332,335.5,336,329.5,7.96K,-0.67%
1/16/98,334.25,333.75,337.5,332,8.91K,0.15%
1/15/98,333.75,329.25,334.5,325,14.17K,1.29%
1/14/98,329.5,334,337.5,328,15.03K,-1.35%
1/13/98,334,321.75,341.75,321.75,32.25K,3.81%
1/12/98,321.75,321,324,319.25,10.14K,0.23%
1/9/98,321,320.5,322.5,319.5,11.58K,0.16%
1/8/98,320.5,329.5,329.5,320,13.25K,-2.58%
1/7/98,329,324.75,329.5,322.5,10.21K,1.39%
1/6/98,324.5,331,331.5,324,11.24K,-1.96%
1/5/98,331,330.75,334,327,8.02K,0.08%
1/2/98,330.75,327,331.5,325,8.16K,-1.93%
1/1/98,337.25,327,348,319.25,240.44K,3.53%
12/31/97,325.75,327.75,329.5,325.5,5.29K,-0.61%
12/30/97,327.75,333.75,333.75,327.5,10.55K,-1.80%
12/29/97,333.75,339,340.5,333.5,6.40K,-1.18%
12/26/97,337.75,337.5,339.5,336.5,1.82K,0.15%
12/24/97,337.25,335,340.25,334.5,4.41K,0.45%
12/23/97,335.75,334,336.5,332.5,4.09K,0.83%
12/22/97,333,334,338,332,7.84K,3.58%
12/19/97,321.5,322,322.5,320,0.11K,0.39%
12/18/97,320.25,330,330,320.25,0.06K,-3.68%
12/17/97,332.5,331.5,333,331.25,0.03K,0.30%
12/16/97,331.5,332,332.5,330.5,0.03K,0.76%
12/15/97,329,330,331.5,327,0.04K,-0.53%
12/12/97,330.75,340,340,330.75,0.16K,-1.85%
12/11/97,337,343.5,343.5,337,0.16K,-2.18%
12/10/97,344.5,345.5,345.5,342.75,0.45K,0.00%
12/9/97,344.5,348,349.5,344.5,1.33K,-0.65%
12/8/97,346.75,346,347.5,345.5,1.25K,0.80%
12/5/97,344,342,345.5,339,2.38K,1.10%
12/4/97,340.25,339,341,338.75,3.54K,0.44%
12/3/97,338.75,339.75,343,338,3.42K,-0.73%
12/2/97,341.25,345,347,340.5,4.10K,-0.87%
12/1/97,344.25,341.75,348,341,6.07K,0.73%
11/28/97,341.75,339.5,342,338,6.10K,0.74%
11/26/97,339.25,335,342,334,16.55K,1.27%
11/25/97,335,340.5,340.5,334,14.21K,-1.54%
11/24/97,340.25,342.5,345,339,8.11K,-0.87%
11/21/97,343.25,338.5,344,338.5,5.91K,1.10%
11/20/97,339.5,339.5,342,339,8.35K,-0.22%
11/19/97,340.25,345.5,345.75,340,9.27K,-1.59%
11/18/97,345.75,344.5,348,343.5,10.20K,0.07%
11/17/97,345.5,340,346.75,339,10.58K,1.62%
11/14/97,340,341.25,342.5,339.5,11.95K,-0.44%
11/13/97,341.5,345,346.5,341,15.78K,-0.94%
11/12/97,344.75,349.75,350.5,344.5,14.29K,-1.36%
11/11/97,349.5,350,353.5,349,10.88K,-0.14%
11/10/97,350,357,357,347,22.09K,-2.23%
11/7/97,358,359,359.5,355.25,10.07K,0.00%
11/6/97,358,355.5,358.5,352,13.04K,0.63%
11/5/97,355.75,359,360,355,10.33K,-0.97%
11/4/97,359.25,363,364.5,359,8.40K,-1.10%
11/3/97,363.25,360.5,364.5,358.5,8.86K,6.29%
11/1/97,341.75,360.5,364.5,334,214.97K,-5.20%
10/31/97,360.5,359.5,362.5,358.25,6.65K,0.21%
10/30/97,359.75,358,361.5,355,11.56K,0.28%
10/29/97,358.75,361.25,365,358.5,7.02K,-0.62%
10/28/97,361,359,361.5,355.5,14.13K,-0.14%
10/27/97,361.5,370,372.75,360,15.41K,-2.03%
10/24/97,369,366.5,371.5,366,9.19K,0.61%
10/23/97,366.75,373,373.5,366.5,10.06K,-1.94%
10/22/97,374,376,379.5,371.5,15.47K,-0.53%
10/21/97,376,371,377,369.5,16.98K,1.48%
10/20/97,370.5,362.5,371,362,14.87K,2.00%
10/17/97,363.25,365,366,362.5,8.49K,-0.55%
10/16/97,365.25,369.75,372.5,365,9.84K,-1.22%
10/15/97,369.75,365,373,363,10.58K,0.89%
10/14/97,366.5,370.5,371,365,10.15K,-1.28%
10/13/97,371.25,366,373.5,364.5,11.34K,1.64%
10/10/97,365.25,368.75,374,364,16.90K,-0.95%
10/9/97,368.75,362.75,372,362,16.43K,1.65%
10/8/97,362.75,366,368,361.5,13.43K,-0.82%
10/7/97,365.75,355,367.5,354,25.24K,2.96%
10/6/97,355.25,358,359.5,353,8.83K,-0.70%
10/3/97,357.75,355,360,354,12.75K,0.85%
10/2/97,354.75,351,357,348.5,15.34K,1.14%
10/1/97,350.75,354.5,355.75,350.5,12.36K,-0.99%
9/30/97,354.25,359,361,354,14.63K,-1.32%
9/29/97,359,356,360,354.5,12.28K,0.49%
9/26/97,357.25,365.75,365.75,357,20.45K,-2.32%
9/25/97,365.75,365.75,366.5,363,7.30K,0.14%
9/24/97,365.25,367,369.5,362.5,11.08K,-0.48%
9/23/97,367,364,367.5,363.5,7.86K,0.75%
9/22/97,364.25,368,368.5,362,10.58K,3.19%
9/19/97,353,354,357,353,0.08K,-0.28%
9/18/97,354,360,366,353,0.05K,-1.94%
9/17/97,361,355,361,354,0.28K,0.84%
9/16/97,358,358.5,359,356,0.12K,0.56%
9/15/97,356,358.5,359,352.5,0.35K,-0.70%
9/12/97,358.5,364,364,357,0.40K,-1.51%
9/11/97,364,364,366.5,362,1.54K,-0.68%
9/10/97,366.5,368.5,369.5,365.5,1.62K,-0.41%
9/9/97,368,365,369.5,363.5,2.10K,0.82%
9/8/97,365,370,370,363,2.63K,-1.95%
9/5/97,372.25,369.5,376,369,3.09K,0.13%
9/4/97,371.75,372,376,370.5,3.36K,-0.80%
9/3/97,374.75,381,384,373.5,4.76K,-0.79%
9/2/97,377.75,376,379.75,372.5,4.79K,6.63%
9/1/97,354.25,376,384,352.5,109.35K,-6.35%
8/29/97,378.25,375.25,382,374.5,3.92K,0.60%
8/28/97,376,371.5,378,368.75,10.87K,1.28%
8/27/97,371.25,363.5,372,362.5,10.73K,1.99%
8/26/97,364,365,366.75,363,5.37K,-0.34%
8/25/97,365.25,368.5,368.5,361,3.92K,-0.95%
8/22/97,368.75,368.25,372.5,368,6.88K,-0.20%
8/21/97,369.5,363.5,370,363.5,5.72K,1.72%
8/20/97,363.25,360.5,365,360.5,5.26K,0.69%
8/19/97,360.75,357.75,362,357.75,3.31K,0.91%
8/18/97,357.5,353.5,359.5,353,3.21K,0.99%
8/15/97,354,354.75,358,351.5,5.58K,-0.35%
8/14/97,355.25,361.25,361.25,355,4.09K,-1.66%
8/13/97,361.25,360,363.25,355.5,7.66K,0.07%
8/12/97,361,364,373,360.5,11.15K,-0.76%
8/11/97,363.75,366.75,367.25,362,6.86K,-0.95%
8/8/97,367.25,363.25,368,362,7.69K,1.10%
8/7/97,363.25,362.25,367,358,7.99K,0.28%
8/6/97,362.25,353.25,363,353.25,6.68K,2.55%
8/5/97,353.25,353.75,354,348,5.90K,-0.42%
8/4/97,354.75,362,367,353.5,8.23K,-1.87%
8/1/97,361.5,362,363.5,358,4.87K,-0.14%
7/31/97,362,356,364,353,9.27K,1.61%
7/30/97,356.25,358,360,352,6.90K,-0.49%
7/29/97,358,357.5,360.5,355,5.85K,0.14%
7/28/97,357.5,355.5,364,355.25,8.16K,-0.28%
7/25/97,358.5,358,361,353.5,9.41K,0.00%
7/24/97,358.5,357,359,353,11.59K,0.49%
7/23/97,356.75,350,359,349.75,18.52K,4.31%
7/22/97,342,338,342,338,0.43K,2.86%
7/21/97,332.5,323.5,332.5,323.5,0.20K,1.22%
7/18/97,328.5,328,330,327,0.35K,1.08%
7/17/97,325,324,327,323,0.48K,0.00%
7/16/97,325,330,330,325,1.11K,-2.11%
7/15/97,332,328.5,334,325.5,2.57K,0.91%
7/14/97,329,330,335,327,0.35K,2.17%
7/11/97,322,317.5,325.5,315,0.32K,0.16%
7/10/97,321.5,326,326,321,0.71K,-1.30%
7/9/97,325.75,317.5,330,317.5,2.11K,2.92%
7/8/97,316.5,314,319.5,313,2.33K,0.96%
7/7/97,313.5,318.75,318.75,313,1.82K,-2.11%
7/3/97,320.25,322,324.5,320,2.77K,-1.16%
7/2/97,324,322.5,330,321.5,3.13K,0.47%
7/1/97,322.5,324,328,322,2.74K,-0.39%
6/30/97,323.75,325.75,327,319.5,6.30K,-0.61%
6/27/97,325.75,333.5,333.5,325,16.83K,-2.18%
6/26/97,333,332,335,331,9.18K,0.38%
6/25/97,331.75,329.5,335,329.5,8.03K,-0.23%
6/24/97,332.5,329.5,335.5,328.5,11.24K,0.83%
6/23/97,329.75,331.5,334,328,9.02K,-1.49%
6/20/97,334.75,337,339,332.25,13.14K,-0.67%
6/19/97,337,339,340,336,10.20K,-0.52%
6/18/97,338.75,343.75,344.5,338.5,10.33K,-1.45%
6/17/97,343.75,342.5,346,342,8.42K,0.29%
6/16/97,342.75,351,353,342.5,12.21K,-2.77%
6/13/97,352.5,354,358,348,11.30K,-0.14%
6/12/97,353,363.25,367,352,14.26K,-3.16%
6/11/97,364.5,364,367,361,9.94K,0.41%
6/10/97,363,369.5,372,362,14.34K,-1.22%
6/9/97,367.5,360.25,369,356.5,15.58K,2.23%
6/6/97,359.5,357.5,362,357.25,12.41K,0.98%
6/5/97,356,354,358,351,10.13K,0.64%
6/4/97,353.75,362.5,362.5,352.5,13.08K,-2.28%
6/3/97,362,361.5,365,360.5,8.56K,0.35%
6/2/97,360.75,361,365,356.5,10.12K,11.43%
6/1/97,323.75,361,372,319.5,234.61K,-10.19%
5/30/97,360.5,359,364,358,9.81K,0.56%
5/29/97,358.5,367.5,374.5,358,18.15K,-2.32%
5/28/97,367,362.75,368,357,19.18K,0.96%
5/27/97,363.5,376,376,363,18.11K,-3.07%
5/23/97,375,376.5,378,372,12.13K,-0.60%
5/22/97,377.25,384,384.75,376.5,11.23K,-1.31%
5/21/97,382.25,381,384,379.25,11.43K,0.33%
5/20/97,381,390,390,381,5.54K,-2.81%
5/19/97,392,387,392,385,0.01K,1.29%
5/16/97,387,386,393,383.5,0.06K,1.04%
5/15/97,383,383.5,389,383,0.03K,0.00%
5/14/97,383,390,390,380,0.04K,-1.29%
5/13/97,388,389,390,385,0.05K,-1.27%
5/12/97,393,399.5,400,389,0.14K,-2.96%
5/9/97,405,402,407,402,0.04K,1.25%
5/8/97,400,395.5,402,393.5,0.23K,1.27%
5/7/97,395,400,402,395,0.29K,0.25%
5/6/97,394,402,402,394,0.37K,-2.78%
5/5/97,405.25,407.5,410.5,404,1.22K,-0.25%
5/2/97,406.25,414.5,414.5,406,1.55K,-1.87%
5/1/97,414,422,424,413,1.73K,-2.13%
4/30/97,423,412.5,424,412.5,1.81K,2.92%
4/29/97,411,412,416,406.5,2.04K,-0.24%
4/28/97,412,420,422,411,1.33K,-2.72%
4/25/97,423.5,421.75,427,420,2.33K,0.47%
4/24/97,421.5,431.75,434,420,1.84K,-2.49%
4/23/97,432.25,443.5,447,432,2.50K,-2.15%
4/22/97,441.75,440.5,447,431,1.98K,0.51%
4/21/97,439.5,438.5,449,433.5,3.36K,0.57%
4/18/97,437,425.5,438,418,3.96K,2.76%
4/17/97,425.25,408.25,426.75,404.5,3.72K,4.55%
4/16/97,406.75,416,416.25,406,4.58K,-2.16%
4/15/97,415.75,435,435,413.5,6.30K,-1.71%
4/14/97,423,411.25,423,411.25,2.14K,4.96%
4/11/97,403,394,409.5,391,7.53K,2.54%
4/10/97,393,386,394,386,6.20K,1.95%
4/9/97,385.5,384.25,388,381,5.38K,0.92%
4/8/97,382,381.75,388,381,7.16K,0.39%
4/7/97,380.5,373.25,382.25,373.25,5.89K,2.35%
4/4/97,371.75,375,378,368,8.15K,-0.87%
4/3/97,375,389,389,372,7.22K,-3.47%
4/2/97,388.5,393,393.5,386,6.33K,-1.33%
4/1/97,393.75,397.5,407,392.5,5.34K,-0.94%
3/31/97,397.5,401.5,408,396,5.76K,-1.06%
3/27/97,401.75,396,402.5,396,3.90K,1.58%
3/26/97,395.5,389.5,397.5,389.25,4.68K,1.54%
3/25/97,389.5,386.25,391,386.25,2.77K,0.78%
3/24/97,386.5,390,390,385,3.47K,-0.90%
3/21/97,390,394.5,396,387,5.05K,-1.89%
3/20/97,397.5,391,403,390.25,9.02K,5.16%
3/19/97,378,378.5,379,377,8.87K,0.27%
3/18/97,377,374,378.5,373,0.11K,0.20%
3/17/97,376.25,383,383,375,0.12K,-1.83%
3/14/97,383.25,377,384.5,377,0.07K,2.47%
3/13/97,374,376,376,369,0.07K,-0.53%
3/12/97,376,382,383,376,0.06K,-1.31%
3/11/97,381,371,381,370,0.16K,1.20%
3/10/97,376.5,381,381,371.5,0.18K,0.40%
3/7/97,375,379,380.5,368,0.29K,0.40%
3/6/97,373.5,365,375,365,0.52K,1.91%
3/5/97,366.5,366.5,375,363,0.86K,-1.21%
3/4/97,371,375,380,368,0.89K,-0.54%
3/3/97,373,373,379,370,1.36K,-6.16%
3/1/97,397.5,373,408,363,48.18K,6.57%
2/28/97,373,368,375.5,364,2.95K,1.29%
2/27/97,368.25,369.5,373,367,6.73K,-0.67%
2/26/97,370.75,377,378,370.5,5.49K,-1.66%
2/25/97,377,374,378,368,4.37K,0.53%
2/24/97,375,373,380,370,9.69K,0.54%
2/21/97,373,366,375.5,361,6.78K,2.54%
2/20/97,363.75,359.5,365,359,6.20K,1.18%
2/19/97,359.5,364,368,358.5,7.11K,-1.30%
2/18/97,364.25,361.5,370,361.5,7.72K,1.32%
2/14/97,359.5,359,362,357,4.64K,0.14%
2/13/97,359,357,363,356,8.30K,0.49%
2/12/97,357.25,362,365.5,354,11.52K,-1.31%
2/11/97,362,352.5,363,351,13.60K,2.70%
2/10/97,352.5,358,360.5,352,8.13K,-0.98%
2/7/97,356,357.75,358,354.5,7.50K,-0.56%
2/6/97,358,363.5,365.25,357,7.85K,-0.97%
2/5/97,361.5,357,362,356,7.33K,1.05%
2/4/97,357.75,362.5,362.5,356.5,8.56K,-1.04%
2/3/97,361.5,358.5,363,357,9.80K,-3.08%
2/1/97,373,358.5,380,351,144.26K,3.68%
1/31/97,359.75,370.5,370.5,357,17.52K,-2.84%
1/30/97,370.25,370,373.5,370,4.75K,0.00%
1/29/97,370.25,373.25,375.5,370,7.27K,-0.74%
1/28/97,373,372,374.5,371.25,5.65K,0.40%
1/27/97,371.5,375.5,376,371,5.99K,-0.93%
1/24/97,375,376,379.5,374.5,4.59K,-0.20%
1/23/97,375.75,379,379.5,374,9.33K,-0.92%
